Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
323113,-9.10,0.87,2.14,-0.04,-0.01,0.00,sitting
323133,-9.08,0.90,2.22,-0.04,-0.00,-0.00,sitting
323153,-9.01,0.91,2.25,-0.04,-0.01,0.00,sitting
323173,-8.98,0.90,2.06,-0.03,-0.01,-0.01,sitting
323193,-9.07,0.80,2.19,-0.02,-0.00,-0.01,sitting
323213,-9.05,0.85,2.26,-0.05,0.00,0.00,sitting
323232,-9.09,0.85,2.19,-0.03,-0.01,0.00,sitting
323254,-9.09,0.87,2.18,-0.04,-0.01,0.01,sitting
323274,-9.01,0.91,2.23,-0.04,-0.01,-0.00,sitting
323294,-9.04,0.89,2.17,-0.05,-0.01,0.00,sitting
323314,-9.08,0.91,2.14,-0.04,-0.00,-0.00,sitting
323334,-9.11,0.85,2.28,-0.03,-0.01,-0.01,sitting
323354,-9.11,0.84,2.23,-0.03,-0.01,-0.00,sitting
323374,-9.06,0.79,2.18,-0.04,-0.00,0.00,sitting
323394,-9.08,0.89,2.10,-0.04,-0.01,0.00,sitting
323414,-9.10,0.89,2.28,-0.04,-0.02,0.00,sitting
323434,-9.11,0.91,2.16,-0.05,-0.02,0.01,sitting
323454,-9.03,0.88,2.32,-0.03,-0.01,0.00,sitting
323474,-9.05,0.89,2.20,-0.05,-0.01,0.00,sitting
323494,-9.02,0.84,2.23,-0.03,-0.01,0.00,sitting
323514,-9.11,0.87,2.32,-0.04,-0.01,0.00,sitting
323534,-9.11,0.75,2.21,-0.03,-0.00,-0.01,sitting
323554,-9.01,0.85,2.19,-0.05,0.01,-0.00,sitting
323574,-9.10,0.96,2.27,-0.06,0.01,-0.00,sitting
323594,-9.07,0.87,2.17,-0.05,0.01,-0.01,sitting
323614,-9.10,0.91,2.24,-0.05,0.01,-0.01,sitting
323634,-9.11,0.86,2.22,-0.05,-0.00,-0.01,sitting
323654,-8.96,0.84,2.18,-0.08,0.02,0.00,sitting
323674,-8.96,0.87,2.21,-0.07,0.05,-0.01,sitting
323694,-9.11,0.81,2.15,-0.08,0.03,-0.02,sitting
323714,-9.17,0.68,2.11,-0.06,-0.00,-0.03,sitting
323734,-9.21,0.85,2.16,-0.05,-0.03,-0.02,sitting
323754,-9.04,1.07,2.32,-0.04,-0.04,-0.03,sitting
323774,-9.00,1.07,2.25,-0.04,-0.03,-0.03,sitting
323794,-8.99,1.02,2.33,-0.02,-0.02,-0.04,sitting
323814,-9.07,0.96,2.16,-0.04,-0.02,-0.03,sitting
323834,-9.04,0.81,2.20,-0.03,-0.02,-0.03,sitting
323854,-9.05,0.73,2.23,-0.03,-0.02,-0.03,sitting
323874,-9.11,0.67,2.10,-0.02,-0.03,-0.04,sitting
323894,-9.09,0.76,2.27,-0.01,-0.03,-0.04,sitting
323914,-9.11,0.63,2.27,-0.00,-0.03,-0.04,sitting
323934,-9.06,0.63,2.26,0.02,-0.04,-0.04,sitting
323954,-9.07,0.62,2.32,0.01,-0.02,-0.04,sitting
323974,-9.00,0.70,2.33,0.00,-0.00,-0.03,sitting
323994,-9.02,0.75,2.42,0.01,-0.00,-0.03,sitting
324014,-9.03,0.81,2.32,0.02,-0.00,-0.04,sitting
324034,-9.12,0.75,2.32,0.03,0.01,-0.04,sitting
324054,-9.16,0.63,2.26,0.02,0.00,-0.04,sitting
324074,-9.09,0.44,2.16,0.01,-0.01,-0.03,sitting
324094,-9.18,0.39,2.20,0.00,-0.01,-0.01,sitting
324114,-9.10,0.41,2.38,0.01,-0.03,0.01,sitting
324133,-9.09,0.62,2.34,0.02,-0.04,0.01,sitting
324161,-8.91,0.83,2.20,0.03,-0.04,0.00,sitting
324181,-8.88,0.91,2.12,-0.01,-0.01,0.00,sitting
324201,-8.99,0.89,2.21,-0.03,-0.00,-0.00,sitting
324221,-9.10,0.92,2.29,-0.02,-0.00,-0.02,sitting
324241,-9.17,0.80,2.26,-0.01,-0.00,-0.02,sitting
324261,-9.10,0.84,2.33,-0.00,-0.00,-0.03,sitting
324281,-9.00,0.86,2.29,0.01,0.00,-0.03,sitting
324301,-9.03,0.87,2.26,0.01,-0.00,-0.03,sitting
324321,-8.96,0.94,2.13,0.02,0.01,-0.03,sitting
324341,-9.00,0.86,2.22,0.00,0.04,-0.02,sitting
324361,-9.08,0.85,2.27,0.01,0.03,-0.04,sitting
324381,-9.11,0.74,2.23,0.01,0.02,-0.04,sitting
324401,-9.17,0.69,2.22,0.02,0.01,-0.04,sitting
324421,-9.11,0.61,2.10,-0.01,0.01,-0.03,sitting
324441,-9.08,0.66,2.31,0.00,0.01,-0.03,sitting
324461,-9.04,0.60,2.19,-0.01,0.00,-0.03,sitting
324481,-9.05,0.68,2.25,-0.02,0.00,-0.04,sitting
324501,-9.10,0.61,2.16,-0.02,-0.00,-0.04,sitting
324521,-9.05,0.73,2.25,-0.01,-0.01,-0.05,sitting
324541,-9.02,0.84,2.26,-0.01,-0.00,-0.05,sitting
324561,-9.08,0.78,2.26,-0.01,0.01,-0.05,sitting
324581,-9.09,0.74,2.17,-0.03,0.01,-0.05,sitting
324601,-9.08,0.66,2.29,-0.02,0.02,-0.04,sitting
324621,-9.06,0.58,2.15,-0.03,0.01,-0.04,sitting
324641,-9.11,0.70,2.12,-0.03,-0.01,-0.04,sitting
324661,-9.11,0.74,2.12,-0.03,-0.02,-0.04,sitting
324681,-9.02,0.70,2.10,-0.04,-0.02,-0.03,sitting
324701,-9.04,0.57,2.16,-0.03,-0.01,-0.03,sitting
324721,-9.11,0.61,2.15,-0.02,-0.01,-0.04,sitting
324741,-8.99,0.62,2.16,-0.01,-0.02,-0.04,sitting
324761,-9.04,0.62,2.34,-0.01,-0.03,-0.04,sitting
324781,-9.05,0.43,2.26,-0.02,-0.03,-0.04,sitting
324801,-9.15,0.45,2.36,-0.03,-0.02,-0.03,sitting
324821,-9.19,0.46,2.28,-0.04,-0.01,-0.01,sitting
324841,-9.08,0.40,2.24,-0.04,-0.02,-0.00,sitting
324861,-9.08,0.46,2.05,-0.05,-0.03,0.01,sitting
324881,-8.99,0.54,2.15,-0.06,-0.03,0.00,sitting
324901,-9.02,0.58,2.32,-0.07,-0.01,-0.01,sitting
324921,-9.05,0.58,2.30,-0.04,0.00,-0.01,sitting
324941,-9.17,0.57,2.34,-0.04,0.01,-0.01,sitting
324961,-9.13,0.53,2.23,-0.07,0.02,0.01,sitting
324981,-9.10,0.50,2.19,-0.06,0.03,0.01,sitting
325001,-8.98,0.47,2.29,-0.06,0.02,0.02,sitting
325021,-9.03,0.39,2.36,-0.06,0.02,0.02,sitting
325041,-9.10,0.40,2.21,-0.06,0.02,0.04,sitting
325061,-9.14,0.47,2.25,-0.06,0.01,0.03,sitting
325081,-9.17,0.56,2.10,-0.04,-0.01,0.01,sitting
325101,-9.16,0.75,2.16,-0.03,-0.01,0.01,sitting
325121,-9.07,0.86,2.19,-0.03,-0.01,-0.01,sitting
325141,-9.04,0.79,2.16,-0.03,0.01,-0.01,sitting
325161,-9.05,0.65,2.28,-0.04,0.01,-0.01,sitting
325181,-9.12,0.62,2.20,-0.02,-0.00,-0.01,sitting
325201,-9.18,0.62,2.18,-0.03,-0.00,-0.01,sitting
325221,-9.14,0.57,2.25,-0.03,-0.00,-0.01,sitting
325241,-9.09,0.56,2.21,-0.03,0.00,-0.01,sitting
325261,-9.11,0.55,2.29,-0.02,0.00,-0.01,sitting
325281,-9.02,0.46,2.22,-0.03,-0.00,-0.01,sitting
325301,-8.96,0.47,2.24,-0.03,-0.01,-0.01,sitting
325321,-8.95,0.42,2.30,-0.02,-0.01,-0.01,sitting
325341,-8.94,0.51,2.38,-0.01,-0.00,-0.02,sitting
325361,-9.02,0.42,2.34,-0.02,0.01,-0.02,sitting
325381,-9.08,0.49,2.40,-0.02,0.01,-0.02,sitting
325401,-9.04,0.51,2.25,-0.02,0.02,-0.02,sitting
325421,-9.05,0.50,2.24,-0.03,0.02,-0.00,sitting
325441,-9.07,0.54,2.20,-0.02,0.02,-0.01,sitting
325461,-9.11,0.56,2.27,-0.04,0.03,0.01,sitting
325481,-9.07,0.53,2.29,-0.03,0.03,0.00,sitting
325501,-9.07,0.43,2.27,-0.02,0.04,-0.00,sitting
325521,-9.05,0.48,2.30,-0.02,0.05,-0.00,sitting
325541,-9.08,0.56,2.28,-0.01,0.05,-0.01,sitting
325561,-9.02,0.55,2.29,0.01,0.05,-0.01,sitting
325581,-9.10,0.61,2.09,0.01,0.04,-0.01,sitting
325601,-9.11,0.57,2.10,-0.01,0.03,-0.01,sitting
325621,-9.18,0.58,2.10,-0.02,0.03,-0.01,sitting
325641,-9.23,0.55,2.01,-0.02,0.02,-0.01,sitting
325661,-9.17,0.55,2.11,-0.04,-0.00,-0.01,sitting
325681,-9.12,0.57,2.10,-0.03,-0.00,-0.01,sitting
325706,-9.07,0.51,2.05,-0.02,0.01,-0.01,sitting
325726,-9.07,0.52,2.16,-0.01,0.01,-0.00,sitting
325746,-9.14,0.50,2.10,-0.02,0.01,0.01,sitting
325766,-9.20,0.54,2.10,-0.03,0.02,0.02,sitting
325786,-9.14,0.41,2.21,-0.04,0.04,0.04,sitting
325806,-9.15,0.48,2.11,-0.05,0.05,0.04,sitting
325826,-9.12,0.45,2.04,-0.05,0.02,0.03,sitting
325846,-9.08,0.58,2.11,-0.05,-0.01,0.01,sitting
325866,-9.14,0.51,2.16,-0.05,-0.02,-0.00,sitting
325886,-9.08,0.49,2.11,-0.06,-0.01,-0.01,sitting
325906,-9.16,0.43,2.16,-0.05,-0.01,0.00,sitting
325926,-9.13,0.42,2.21,-0.06,-0.02,0.01,sitting
325946,-9.11,0.49,2.17,-0.06,-0.02,0.01,sitting
325966,-9.11,0.46,2.13,-0.05,-0.01,0.00,sitting
325986,-9.11,0.60,2.20,-0.05,-0.02,-0.00,sitting
326006,-9.15,0.54,2.15,-0.03,-0.02,-0.01,sitting
326026,-9.12,0.55,2.15,-0.04,-0.02,-0.01,sitting
326046,-9.12,0.51,2.08,-0.04,-0.02,-0.00,sitting
326066,-9.14,0.51,2.08,-0.05,-0.02,-0.01,sitting
326086,-9.11,0.54,2.12,-0.04,-0.02,-0.01,sitting
326106,-9.11,0.52,2.09,-0.04,-0.02,-0.01,sitting
326126,-9.11,0.47,2.01,-0.04,-0.02,-0.00,sitting
326146,-9.12,0.49,2.10,-0.04,-0.02,-0.01,sitting
326165,-9.11,0.49,2.15,-0.03,-0.01,0.00,sitting
326186,-9.17,0.53,2.07,-0.04,-0.01,0.00,sitting
326206,-9.10,0.46,2.15,-0.05,-0.02,-0.00,sitting
326719,-9.19,0.45,2.25,-0.03,0.00,0.00,sitting
326739,-9.17,0.47,2.26,-0.04,0.00,0.01,sitting
326759,-9.17,0.41,2.18,-0.02,-0.01,0.01,sitting
326779,-9.12,0.39,2.21,-0.04,-0.01,0.01,sitting
326799,-9.07,0.43,2.27,-0.04,-0.01,0.01,sitting
326819,-9.10,0.58,2.21,-0.05,-0.01,0.02,sitting
326839,-9.03,0.59,2.25,-0.04,-0.00,0.01,sitting
326859,-9.09,0.49,2.31,-0.04,-0.00,0.00,sitting
326879,-9.07,0.43,2.14,-0.03,-0.00,0.00,sitting
326899,-9.11,0.45,2.25,-0.02,0.00,0.00,sitting
326919,-9.12,0.44,2.17,-0.03,0.00,0.01,sitting
326939,-9.15,0.39,2.19,-0.04,-0.00,0.01,sitting
326959,-9.17,0.43,2.23,-0.03,-0.01,0.00,sitting
326979,-9.05,0.47,2.25,-0.04,-0.01,0.01,sitting
326999,-9.05,0.49,2.26,-0.04,-0.01,0.00,sitting
327019,-9.07,0.52,2.21,-0.03,-0.01,0.00,sitting
327039,-9.08,0.48,2.23,-0.04,-0.01,0.01,sitting
327059,-9.11,0.50,2.14,-0.05,-0.01,0.01,sitting
327079,-9.13,0.48,2.26,-0.04,-0.01,0.01,sitting
327099,-9.11,0.53,2.16,-0.04,-0.01,0.01,sitting
327119,-9.11,0.49,2.19,-0.05,-0.01,0.01,sitting
327139,-9.14,0.54,2.28,-0.05,-0.01,0.01,sitting
327159,-9.07,0.44,2.36,-0.04,-0.01,0.00,sitting
327179,-9.06,0.49,2.26,-0.04,-0.00,0.00,sitting
327199,-9.07,0.51,2.19,-0.04,-0.01,0.01,sitting
327226,-9.07,0.47,2.23,-0.05,-0.00,0.01,sitting
327247,-9.12,0.47,2.18,-0.05,-0.01,0.01,sitting
327267,-9.11,0.51,2.19,-0.04,-0.01,0.01,sitting
327287,-9.12,0.54,2.19,-0.04,-0.01,0.00,sitting
327307,-9.08,0.52,2.21,-0.04,-0.01,0.00,sitting
327327,-9.07,0.43,2.26,-0.04,-0.01,0.01,sitting
327347,-9.11,0.39,2.21,-0.03,-0.01,0.02,sitting
327367,-9.11,0.40,2.24,-0.03,-0.01,0.01,sitting
327387,-9.11,0.48,2.19,-0.05,-0.02,0.02,sitting
327407,-9.04,0.55,2.22,-0.04,-0.02,0.01,sitting
327427,-8.99,0.59,2.29,-0.04,-0.02,0.01,sitting
327447,-9.09,0.52,2.25,-0.02,-0.01,0.00,sitting
327467,-9.10,0.43,2.30,-0.04,-0.01,0.01,sitting
327487,-9.10,0.44,2.37,-0.02,-0.01,0.01,sitting
327507,-9.05,0.42,2.25,-0.04,-0.01,0.01,sitting
327527,-9.05,0.48,2.25,-0.03,-0.01,0.01,sitting
327547,-9.04,0.47,2.26,-0.03,-0.01,0.01,sitting
327567,-9.14,0.52,2.30,-0.06,-0.01,0.02,sitting
327587,-9.07,0.52,2.27,-0.04,-0.01,0.01,sitting
327607,-9.11,0.52,2.24,-0.03,-0.01,0.00,sitting
327627,-9.07,0.54,2.30,-0.05,-0.00,0.01,sitting
327647,-9.02,0.54,2.29,-0.04,-0.00,0.00,sitting
327667,-9.08,0.51,2.28,-0.04,-0.00,-0.00,sitting
327687,-9.11,0.52,2.26,-0.03,-0.01,0.00,sitting
327707,-9.14,0.54,2.29,-0.04,-0.00,-0.00,sitting
327726,-9.08,0.47,2.28,-0.05,-0.01,-0.00,sitting
327746,-9.06,0.55,2.28,-0.06,-0.01,0.00,sitting
327767,-9.00,0.50,2.21,-0.06,-0.00,-0.00,sitting
327787,-9.03,0.55,2.30,-0.05,0.00,-0.01,sitting
327807,-9.07,0.52,2.25,-0.04,-0.00,-0.01,sitting
327827,-9.08,0.54,2.29,-0.03,-0.00,-0.00,sitting
327847,-9.10,0.46,2.29,-0.03,-0.00,-0.00,sitting
327867,-9.11,0.53,2.32,-0.03,-0.01,0.00,sitting
327887,-9.11,0.53,2.28,-0.02,-0.00,0.00,sitting
327907,-9.01,0.47,2.26,-0.01,-0.00,0.01,sitting
327927,-9.17,0.48,2.13,-0.01,-0.01,0.00,sitting
327947,-9.12,0.43,2.21,-0.02,-0.01,0.01,sitting
327967,-9.12,0.43,2.29,-0.02,-0.01,0.01,sitting
327987,-9.09,0.47,2.29,-0.01,-0.02,0.00,sitting
328007,-9.07,0.58,2.25,-0.02,-0.01,0.00,sitting
328027,-9.01,0.55,2.30,-0.02,-0.00,0.00,sitting
328047,-9.04,0.55,2.26,-0.02,0.00,-0.01,sitting
328067,-9.05,0.48,2.29,-0.01,0.01,-0.01,sitting
328087,-9.02,0.44,2.38,-0.04,0.01,0.00,sitting
328107,-9.08,0.59,2.40,-0.04,0.01,-0.00,sitting
328127,-8.99,0.62,2.34,-0.04,0.01,-0.00,sitting
328147,-9.06,0.59,2.30,-0.03,0.01,-0.01,sitting
328167,-9.05,0.56,2.23,-0.03,0.02,-0.01,sitting
328187,-9.01,0.57,2.23,-0.04,0.02,-0.01,sitting
328207,-9.00,0.53,2.27,-0.03,0.02,0.00,sitting
328227,-9.04,0.51,2.27,-0.03,0.02,0.00,sitting
328247,-9.11,0.48,2.26,-0.02,0.03,-0.00,sitting
328267,-9.05,0.46,2.34,-0.02,0.03,-0.00,sitting
328287,-9.03,0.41,2.32,-0.01,0.02,-0.00,sitting
328307,-9.04,0.41,2.14,0.00,0.04,0.01,sitting
328327,-9.13,0.51,2.28,-0.00,0.05,0.02,sitting
328347,-9.00,0.47,2.21,-0.01,0.06,0.03,sitting
328367,-9.14,0.42,2.22,-0.01,0.06,0.04,sitting
328387,-9.07,0.49,2.20,0.00,0.06,0.04,sitting
328406,-9.03,0.51,2.16,-0.02,0.07,0.06,sitting
328427,-9.12,0.48,2.13,0.00,0.08,0.04,sitting
328447,-9.21,0.53,2.04,-0.01,0.08,0.04,sitting
328467,-9.24,0.52,2.04,-0.00,0.07,0.05,sitting
328487,-9.15,0.55,2.02,-0.00,0.05,0.05,sitting
328507,-9.08,0.63,2.15,-0.01,0.04,0.06,sitting
328527,-9.14,0.79,2.10,-0.02,0.06,0.06,sitting
328547,-9.14,0.92,2.02,-0.05,0.10,0.06,sitting
328567,-9.16,0.62,1.79,-0.05,0.09,0.04,sitting
328587,-9.28,0.46,1.95,-0.06,0.06,0.05,sitting
328607,-9.14,0.36,1.96,-0.07,0.03,0.07,sitting
328627,-9.03,0.39,2.11,-0.07,0.02,0.08,sitting
328647,-9.03,0.38,2.08,-0.08,0.02,0.09,sitting
328667,-9.15,0.42,2.09,-0.08,0.01,0.09,sitting
328687,-9.24,0.49,2.20,-0.08,0.00,0.08,sitting
328707,-9.17,0.56,2.16,-0.06,-0.00,0.08,sitting
328727,-9.13,0.74,1.98,-0.03,-0.00,0.08,sitting
328747,-9.05,0.86,1.90,-0.02,-0.00,0.09,sitting
328767,-9.11,0.92,1.98,-0.02,0.01,0.09,sitting
328787,-9.11,0.88,2.07,-0.02,0.03,0.08,sitting
328807,-9.13,0.80,1.92,-0.03,0.04,0.08,sitting
328827,-9.11,0.79,1.98,-0.03,0.03,0.08,sitting
328847,-9.10,0.74,1.89,-0.01,0.02,0.08,sitting
328867,-9.16,0.76,1.98,-0.01,0.01,0.07,sitting
328887,-9.15,0.77,1.98,-0.02,0.00,0.08,sitting
328907,-9.24,0.79,2.05,-0.00,0.00,0.07,sitting
328927,-9.15,1.03,1.96,-0.00,0.01,0.08,sitting
328947,-9.17,0.99,1.98,-0.01,0.03,0.08,sitting
328967,-9.12,0.87,1.99,-0.02,0.05,0.08,sitting
328987,-9.15,0.86,1.97,-0.00,0.07,0.07,sitting
329007,-9.17,0.95,1.86,-0.02,0.06,0.07,sitting
329027,-9.12,0.95,1.82,-0.02,0.04,0.07,sitting
329047,-9.24,0.94,1.87,-0.00,0.04,0.07,sitting
329067,-9.20,0.93,1.86,0.01,0.04,0.08,sitting
329087,-9.20,1.05,1.76,-0.01,0.04,0.09,sitting
329107,-9.11,1.05,1.88,-0.02,0.04,0.09,sitting
329127,-9.15,0.99,1.86,-0.03,0.04,0.10,sitting
329152,-9.06,0.96,1.86,-0.02,0.07,0.11,sitting
329172,-9.16,1.07,1.88,-0.02,0.07,0.12,sitting
329192,-9.10,1.05,1.88,-0.02,0.06,0.12,sitting
329212,-9.11,1.10,1.83,-0.04,0.07,0.12,sitting
329232,-9.22,1.25,1.71,-0.05,0.04,0.10,sitting
329252,-9.26,1.32,1.76,-0.06,0.02,0.08,sitting
329272,-9.20,1.34,1.83,-0.08,0.00,0.08,sitting
329292,-9.10,1.39,1.75,-0.11,0.00,0.06,sitting
329312,-9.09,1.35,1.74,-0.13,0.01,0.06,sitting
329332,-9.25,1.30,1.67,-0.12,-0.02,0.05,sitting
329352,-9.18,1.05,1.90,-0.13,-0.02,0.04,sitting
329372,-9.13,1.06,1.86,-0.11,-0.02,0.03,sitting
329392,-9.17,1.17,1.90,-0.08,-0.02,0.03,sitting
329412,-9.20,1.30,1.75,-0.05,-0.04,0.02,sitting
329432,-9.21,1.29,1.70,-0.07,-0.05,0.02,sitting
329452,-9.16,1.16,1.77,-0.08,-0.05,0.02,sitting
329472,-9.08,1.04,1.86,-0.08,-0.04,0.02,sitting
329492,-9.00,1.14,2.01,-0.06,-0.04,0.03,sitting
329512,-9.02,1.05,2.19,-0.06,-0.04,0.02,sitting
329532,-8.95,1.26,2.11,-0.04,-0.02,0.00,sitting
329552,-9.03,1.30,2.00,-0.05,-0.00,-0.02,sitting
329572,-9.12,1.31,1.99,-0.05,-0.02,-0.02,sitting
329592,-9.08,1.25,2.01,-0.04,0.00,-0.03,sitting
329612,-9.16,1.16,1.83,-0.07,-0.00,-0.02,sitting
329632,-9.01,1.07,2.00,-0.07,0.04,-0.01,sitting
329651,-9.13,1.12,1.83,-0.10,0.05,0.00,sitting
329672,-9.13,1.18,1.74,-0.10,0.05,-0.00,sitting
329692,-9.18,1.22,1.88,-0.12,0.04,-0.03,sitting
329712,-9.31,1.19,1.87,-0.12,0.03,-0.05,sitting
329732,-9.21,1.10,1.90,-0.13,0.04,-0.05,sitting
329752,-9.08,1.07,2.01,-0.11,0.06,-0.05,sitting
329772,-9.09,0.97,1.86,-0.08,0.07,-0.04,sitting
329792,-9.09,0.99,1.87,-0.07,0.09,-0.03,sitting
329812,-9.10,1.01,1.75,-0.07,0.08,-0.03,sitting
329832,-9.15,1.00,1.75,-0.05,0.07,-0.04,sitting
329852,-9.25,0.97,1.77,-0.06,0.07,-0.04,sitting
329872,-9.21,1.00,1.73,-0.06,0.06,-0.03,sitting
329892,-9.26,0.94,1.73,-0.06,0.05,-0.02,sitting
329912,-9.28,1.02,1.63,-0.05,0.05,-0.01,sitting
329932,-9.24,1.00,1.79,-0.04,0.05,-0.00,sitting
329952,-9.08,1.03,1.85,-0.03,0.04,0.00,sitting
329972,-8.99,0.94,1.72,-0.02,0.03,-0.01,sitting
329992,-9.08,0.97,1.83,-0.01,0.01,-0.02,sitting
330012,-9.05,1.02,1.78,0.00,0.01,-0.03,sitting
330032,-9.13,1.05,1.80,0.02,0.00,-0.03,sitting
330052,-9.12,1.16,1.72,0.02,0.00,-0.02,sitting
330072,-9.01,1.19,1.62,0.01,0.03,-0.00,sitting
330092,-9.09,1.25,1.70,-0.00,0.05,0.02,sitting
330112,-9.19,1.12,1.55,-0.02,0.06,0.02,sitting
330132,-9.01,0.98,1.56,-0.02,0.03,0.03,sitting
330152,-9.03,0.95,1.50,-0.04,0.01,0.02,sitting
330172,-9.06,0.76,1.66,-0.06,-0.00,0.03,sitting
330192,-9.08,0.80,1.60,-0.05,0.00,0.03,sitting
330212,-9.11,0.79,1.77,-0.06,0.01,0.03,sitting
330232,-9.22,0.95,1.78,-0.04,0.01,0.03,sitting
330252,-9.25,1.01,1.59,-0.04,-0.01,0.03,sitting
330272,-9.08,1.00,1.63,-0.03,-0.01,0.02,sitting
330292,-9.07,1.09,1.60,-0.03,-0.00,0.00,sitting
330312,-9.06,1.40,1.68,-0.03,0.02,-0.00,sitting
330332,-9.10,1.49,1.76,-0.07,0.04,-0.00,sitting
330352,-9.39,1.46,1.70,-0.07,0.04,-0.04,sitting
330372,-9.37,1.25,1.68,-0.06,0.01,-0.07,sitting
330392,-9.24,1.05,1.76,-0.06,-0.01,-0.06,sitting
330412,-9.13,0.93,1.77,-0.04,-0.01,-0.05,sitting
330432,-9.06,0.90,1.83,-0.05,-0.00,-0.05,sitting
330452,-9.12,0.85,1.70,-0.03,0.00,-0.06,sitting
330472,-9.22,0.91,1.92,-0.00,0.00,-0.07,sitting
330492,-9.29,0.96,1.71,0.02,-0.00,-0.07,sitting
330512,-9.36,0.96,1.68,0.02,-0.00,-0.06,sitting
330532,-9.39,0.89,1.62,0.02,0.01,-0.05,sitting
330552,-9.28,0.85,1.53,0.03,0.04,-0.04,sitting
330572,-9.25,1.01,1.69,0.02,0.06,-0.03,sitting
330592,-9.28,1.09,1.54,-0.02,0.07,-0.03,sitting
330612,-9.32,1.04,1.51,-0.02,0.06,-0.05,sitting
330632,-9.33,0.99,1.47,-0.01,0.03,-0.06,sitting
330652,-9.26,0.86,1.46,-0.02,0.01,-0.06,sitting
330672,-9.08,0.83,1.49,0.00,0.01,-0.04,sitting
330692,-9.16,0.91,1.56,-0.01,0.02,-0.01,sitting
330712,-9.17,1.00,1.58,-0.01,0.03,-0.01,sitting
331284,-9.08,0.84,1.92,-0.03,-0.06,0.02,sitting
331305,-9.11,0.99,2.03,-0.02,-0.05,0.00,sitting
331325,-9.27,0.96,1.94,-0.04,-0.03,0.00,sitting
331345,-9.28,0.93,1.82,-0.04,-0.02,-0.00,sitting
331365,-9.25,0.89,1.78,-0.04,-0.03,-0.01,sitting
331385,-9.26,0.80,1.71,-0.03,-0.04,-0.01,sitting
331405,-9.12,0.77,1.73,-0.05,-0.05,-0.01,sitting
331425,-9.14,0.76,1.84,-0.05,-0.04,-0.00,sitting
331445,-9.09,0.83,2.01,-0.05,-0.03,0.00,sitting
331465,-9.04,0.88,1.92,-0.03,-0.02,-0.00,sitting
331485,-9.04,0.92,2.00,-0.03,-0.01,-0.01,sitting
331505,-9.15,0.89,1.93,-0.03,-0.01,-0.01,sitting
331525,-9.17,0.89,1.88,-0.03,-0.01,-0.02,sitting
331545,-9.22,0.91,1.92,-0.04,-0.02,-0.02,sitting
331565,-9.28,0.87,1.87,-0.03,-0.03,-0.02,sitting
331585,-9.22,0.90,2.00,-0.02,-0.03,-0.01,sitting
331606,-9.17,0.96,1.94,-0.04,-0.02,-0.00,sitting
331626,-9.12,0.91,1.86,-0.04,0.00,-0.01,sitting
331646,-9.15,0.83,1.90,-0.04,0.01,-0.01,sitting
331665,-9.22,0.77,1.77,-0.04,0.01,-0.01,sitting
331689,-9.14,0.74,1.81,-0.04,-0.01,0.00,sitting
331709,-9.21,0.66,1.75,-0.05,-0.02,0.02,sitting
331729,-9.21,0.73,1.82,-0.06,-0.02,0.02,sitting
331749,-9.13,0.76,1.88,-0.06,-0.03,0.02,sitting
331769,-9.19,0.77,1.92,-0.05,-0.03,0.02,sitting
331789,-9.18,0.77,1.97,-0.04,-0.03,0.02,sitting
331809,-9.04,0.79,1.94,-0.05,-0.02,0.03,sitting
331829,-9.11,0.79,1.92,-0.05,-0.01,0.03,sitting
331849,-9.15,0.91,1.99,-0.03,-0.01,0.04,sitting
331869,-9.14,0.87,1.87,-0.02,-0.03,0.03,sitting
331889,-9.05,0.79,1.81,-0.03,-0.04,0.02,sitting
331909,-9.24,0.59,1.92,-0.05,-0.02,0.02,sitting
331929,-9.27,0.62,2.01,-0.06,-0.02,0.03,sitting
331949,-9.18,0.64,2.01,-0.06,-0.02,0.06,sitting
331969,-9.02,0.77,1.99,-0.03,-0.02,0.04,sitting
331989,-9.00,0.85,1.99,-0.04,-0.00,0.05,sitting
332009,-9.10,0.94,2.00,-0.04,0.01,0.04,sitting
332029,-9.13,1.13,1.96,-0.04,-0.01,0.03,sitting
332049,-9.08,1.24,1.92,-0.04,-0.01,0.02,sitting
332069,-9.20,1.05,1.94,-0.06,-0.01,0.02,sitting
332089,-8.98,0.92,2.06,-0.06,-0.01,0.01,sitting
332109,-9.01,0.83,2.12,-0.06,-0.00,0.01,sitting
332129,-9.07,0.88,2.03,-0.05,0.01,0.00,sitting
332149,-9.14,0.96,2.12,-0.04,0.01,-0.00,sitting
332169,-9.11,0.88,1.97,-0.03,0.01,-0.00,sitting
332189,-9.12,0.99,2.01,-0.03,-0.00,0.01,sitting
332209,-9.15,0.97,2.06,-0.05,-0.00,0.01,sitting
332229,-9.14,0.95,1.88,-0.05,0.01,0.01,sitting
332249,-9.17,0.89,1.84,-0.06,0.02,0.01,sitting
332269,-9.09,0.90,1.79,-0.06,0.01,0.00,sitting
332289,-9.17,0.85,1.86,-0.05,-0.02,0.00,sitting
332309,-9.17,0.94,1.93,-0.07,-0.03,0.00,sitting
332329,-9.15,0.94,2.05,-0.08,-0.02,0.00,sitting
332349,-9.12,0.93,1.93,-0.06,-0.01,0.01,sitting
332369,-9.21,0.88,2.02,-0.04,-0.00,0.01,sitting
332389,-9.16,0.86,1.97,-0.04,-0.00,0.01,sitting
